DIA;COMPRA;VENTA;;
29 Dic 1984;47.50;48.00;;
30 Dic 1984;47.50;48.00;;
31 Dic 1984;47.50;47.50;;
1 Ene 1985;47.50;48.00;;
2 Ene 1985;47.50;48.00;;
3 Ene 1985;47.50;48.00;;
4 Ene 1985;47.50;48.00;;
5 Ene 1985;47.50;48.00;;
6 Ene 1985;47.50;48.00;;
7 Ene 1985;47.50;48.00;;
8 Ene 1985;47.50;48.00;;
9 Ene 1985;47.50;48.00;;
10 Ene 1985;47.50;48.00;;
11 Ene 1985;47.50;48.00;;
12 Ene 1985;47.50;48.00;;
13 Ene 1985;47.50;48.00;;
14 Ene 1985;47.50;48.00;;
15 Ene 1985;47.50;48.00;;
16 Ene 1985;47.50;48.00;;
17 Ene 1985;47.50;48.00;;
18 Ene 1985;47.50;48.00;;
19 Ene 1985;47.50;48.00;;
20 Ene 1985;47.50;48.00;;
21 Ene 1985;47.50;48.00;;
22 Ene 1985;47.50;48.00;;
23 Ene 1985;47.50;48.00;;
24 Ene 1985;47.50;48.00;;
25 Ene 1985;47.50;48.00;;
26 Ene 1985;47.50;48.00;;
27 Ene 1985;47.50;48.00;;
28 Ene 1985;47.50;48.00;;
29 Ene 1985;47.50;48.00;;
30 Ene 1985;47.50;48.00;;
31 Ene 1985;47.95;48.45;;
1 Feb 1985;47.95;48.45;;
2 Feb 1985;47.95;48.45;;
3 Feb 1985;47.95;48.45;;
4 Feb 1985;47.95;48.45;;
5 Feb 1985;47.95;48.45;;
6 Feb 1985;47.95;48.45;;
7 Feb 1985;47.95;48.45;;
8 Feb 1985;47.95;48.45;;
9 Feb 1985;47.95;48.45;;
10 Feb 1985;47.95;48.45;;
11 Feb 1985;47.95;48.45;;
12 Feb 1985;47.95;48.45;;
13 Feb 1985;47.95;48.45;;
14 Feb 1985;48.20;48.70;;
15 Feb 1985;48.20;48.70;;
16 Feb 1985;48.20;48.70;;
17 Feb 1985;48.20;48.70;;
18 Feb 1985;48.20;48.70;;
19 Feb 1985;48.20;48.70;;
20 Feb 1985;48.20;48.70;;
21 Feb 1985;48.20;48.70;;
22 Feb 1985;48.20;48.70;;
23 Feb 1985;48.20;48.70;;
24 Feb 1985;48.20;48.70;;
25 Feb 1985;48.20;48.70;;
26 Feb 1985;48.20;48.70;;
27 Feb 1985;48.20;48.70;;
28 Feb 1985;48.20;48.70;;
29 Feb 1985;;;;
1 Mar 1985;48.20;48.70;;
2 Mar 1985;48.20;48.70;;
3 Mar 1985;48.20;48.70;;
4 Mar 1985;48.20;48.70;;
5 Mar 1985;48.20;48.70;;
6 Mar 1985;48.20;48.70;;
7 Mar 1985;48.20;48.70;;
8 Mar 1985;48.20;48.70;;
9 Mar 1985;48.20;48.70;;
10 Mar 1985;48.20;48.70;;
11 Mar 1985;48.20;48.70;;
12 Mar 1985;48.60;49.10;;
13 Mar 1985;48.60;49.10;;
14 Mar 1985;48.60;49.10;;
15 Mar 1985;48.60;49.10;;
16 Mar 1985;48.60;49.10;;
17 Mar 1985;48.60;49.10;;
18 Mar 1985;48.60;49.10;;
19 Mar 1985;48.60;49.10;;
20 Mar 1985;48.60;49.10;;
21 Mar 1985;48.60;49.10;;
22 Mar 1985;48.60;49.10;;
23 Mar 1985;48.60;49.10;;
24 Mar 1985;48.60;49.10;;
25 Mar 1985;48.60;49.10;;
26 Mar 1985;48.60;49.10;;
27 Mar 1985;48.60;49.10;;
28 Mar 1985;48.75;49.25;;
29 Mar 1985;48.75;49.25;;
30 Mar 1985;48.75;49.25;;
31 Mar 1985;48.75;49.25;;
1 Abr 1985;48.75;49.25;;
2 Abr 1985;48.75;49.25;;
3 Abr 1985;48.75;49.25;;
4 Abr 1985;48.75;49.25;;
5 Abr 1985;48.75;49.25;;
6 Abr 1985;48.75;49.25;;
7 Abr 1985;48.75;49.25;;
8 Abr 1985;48.75;49.25;;
9 Abr 1985;48.75;49.25;;
10 Abr 1985;48.75;49.25;;
11 Abr 1985;48.75;49.25;;
12 Abr 1985;48.75;49.25;;
13 Abr 1985;48.75;49.25;;
14 Abr 1985;48.75;49.25;;
15 Abr 1985;48.75;49.25;;
16 Abr 1985;48.75;49.25;;
17 Abr 1985;48.75;49.25;;
18 Abr 1985;48.75;49.25;;
19 Abr 1985;48.75;49.25;;
20 Abr 1985;49.00;49.50;;
21 Abr 1985;49.00;49.50;;
22 Abr 1985;49.00;49.50;;
23 Abr 1985;49.00;49.50;;
24 Abr 1985;49.00;49.50;;
25 Abr 1985;49.00;49.50;;
26 Abr 1985;49.00;49.50;;
27 Abr 1985;49.00;49.50;;
28 Abr 1985;49.00;49.50;;
29 Abr 1985;49.00;49.50;;
30 Abr 1985;49.00;49.50;;
1 May 1985;49.00;49.50;;
2 May 1985;49.00;49.50;;
3 May 1985;49.00;49.50;;
4 May 1985;49.00;49.50;;
5 May 1985;49.00;49.50;;
6 May 1985;49.00;49.50;;
7 May 1985;49.00;49.50;;
8 May 1985;49.00;49.50;;
9 May 1985;49.00;49.50;;
10 May 1985;49.00;49.50;;
11 May 1985;49.00;49.50;;
12 May 1985;49.00;49.50;;
13 May 1985;49.00;49.50;;
14 May 1985;49.00;49.50;;
15 May 1985;49.00;49.50;;
16 May 1985;49.00;49.50;;
17 May 1985;49.00;49.50;;
18 May 1985;49.00;49.50;;
19 May 1985;49.00;49.50;;
20 May 1985;49.00;49.50;;
21 May 1985;49.00;49.50;;
22 May 1985;49.00;49.50;;
23 May 1985;49.35;49.85;;
24 May 1985;49.35;49.85;;
25 May 1985;49.35;49.85;;
26 May 1985;49.35;49.85;;
27 May 1985;49.35;49.85;;
28 May 1985;49.35;49.85;;
29 May 1985;49.35;49.85;;
30 May 1985;49.35;49.85;;
31 May 1985;49.35;49.85;;
1 Jun 1985;49.35;49.85;;
2 Jun 1985;49.35;49.85;;
3 Jun 1985;49.35;49.85;;
4 Jun 1985;49.35;49.85;;
5 Jun 1985;49.35;49.85;;
6 Jun 1985;49.75;50.25;;
7 Jun 1985;49.75;50.25;;
8 Jun 1985;49.75;50.25;;
9 Jun 1985;49.75;50.25;;
10 Jun 1985;49.75;50.25;;
11 Jun 1985;49.75;50.25;;
12 Jun 1985;49.75;50.25;;
13 Jun 1985;49.75;50.25;;
14 Jun 1985;49.75;50.25;;
15 Jun 1985;49.75;50.25;;
16 Jun 1985;49.75;50.25;;
17 Jun 1985;49.75;50.25;;
18 Jun 1985;49.75;50.25;;
19 Jun 1985;49.75;50.25;;
20 Jun 1985;50.10;50.60;;
21 Jun 1985;50.10;50.60;;
22 Jun 1985;50.10;50.60;;
23 Jun 1985;50.10;50.60;;
24 Jun 1985;50.10;50.60;;
25 Jun 1985;50.10;50.60;;
26 Jun 1985;50.10;50.60;;
27 Jun 1985;50.10;50.60;;
28 Jun 1985;50.10;50.60;;
29 Jun 1985;50.10;50.60;;
30 Jun 1985;50.10;50.60;;
1 Jul 1985;50.10;50.60;;
2 Jul 1985;50.10;50.60;;
3 Jul 1985;50.10;50.60;;
4 Jul 1985;50.35;50.85;;
5 Jul 1985;50.35;50.85;;
6 Jul 1985;50.35;50.85;;
7 Jul 1985;50.35;50.85;;
8 Jul 1985;50.35;50.85;;
9 Jul 1985;50.35;50.85;;
10 Jul 1985;50.35;50.85;;
11 Jul 1985;50.35;50.85;;
12 Jul 1985;50.35;50.85;;
13 Jul 1985;50.35;50.85;;
14 Jul 1985;50.35;50.85;;
15 Jul 1985;50.35;50.85;;
16 Jul 1985;50.35;50.85;;
17 Jul 1985;50.35;50.85;;
18 Jul 1985;50.60;51.10;;
19 Jul 1985;50.60;51.10;;
20 Jul 1985;50.60;51.10;;
21 Jul 1985;50.60;51.10;;
22 Jul 1985;50.60;51.10;;
23 Jul 1985;50.60;51.10;;
24 Jul 1985;50.60;51.10;;
25 Jul 1985;50.60;51.10;;
26 Jul 1985;50.60;51.10;;
27 Jul 1985;50.60;51.10;;
28 Jul 1985;50.60;51.10;;
29 Jul 1985;50.60;51.10;;
30 Jul 1985;50.60;51.10;;
31 Jul 1985;50.60;51.10;;
1 Ago 1985;50.85;51.35;;
2 Ago 1985;50.85;51.35;;
3 Ago 1985;50.85;51.35;;
4 Ago 1985;50.85;51.35;;
5 Ago 1985;50.85;51.35;;
6 Ago 1985;50.85;51.35;;
7 Ago 1985;50.85;51.35;;
8 Ago 1985;50.85;51.35;;
9 Ago 1985;50.85;51.35;;
10 Ago 1985;50.85;51.35;;
11 Ago 1985;50.85;51.35;;
12 Ago 1985;50.85;51.35;;
13 Ago 1985;50.85;51.35;;
14 Ago 1985;50.85;51.35;;
15 Ago 1985;51.05;51.55;;
16 Ago 1985;51.05;51.55;;
17 Ago 1985;51.05;51.55;;
18 Ago 1985;51.05;51.55;;
19 Ago 1985;51.05;51.55;;
20 Ago 1985;51.05;51.55;;
21 Ago 1985;51.05;51.55;;
22 Ago 1985;51.25;51.75;;
23 Ago 1985;51.25;51.75;;
24 Ago 1985;51.25;51.75;;
25 Ago 1985;51.25;51.75;;
26 Ago 1985;51.25;51.75;;
27 Ago 1985;51.25;51.75;;
28 Ago 1985;51.25;51.75;;
29 Ago 1985;51.45;51.95;;
30 Ago 1985;51.45;51.95;;
31 Ago 1985;51.45;51.95;;
1 Set 1985;51.45;51.95;;
2 Set 1985;51.45;51.95;;
3 Set 1985;51.45;51.95;;
4 Set 1985;51.45;51.95;;
5 Set 1985;51.45;51.95;;
6 Set 1985;51.45;51.95;;
7 Set 1985;51.45;51.95;;
8 Set 1985;51.45;51.95;;
9 Set 1985;51.45;51.95;;
10 Set 1985;51.45;51.95;;
11 Set 1985;51.45;51.95;;
12 Set 1985;51.45;51.95;;
13 Set 1985;51.45;51.95;;
14 Set 1985;51.45;51.95;;
15 Set 1985;51.45;51.95;;
16 Set 1985;51.45;51.95;;
17 Set 1985;51.45;51.95;;
18 Set 1985;51.70;52.20;;
19 Set 1985;51.70;52.20;;
20 Set 1985;51.70;52.20;;
21 Set 1985;51.70;52.20;;
22 Set 1985;51.70;52.20;;
23 Set 1985;51.70;52.20;;
24 Set 1985;51.70;52.20;;
25 Set 1985;51.70;52.20;;
26 Set 1985;51.95;52.45;;
27 Set 1985;51.95;52.45;;
28 Set 1985;51.95;52.45;;
29 Set 1985;51.95;52.45;;
30 Set 1985;51.95;52.45;;
1 Oct 1985;51.95;52.45;;
2 Oct 1985;51.95;52.45;;
3 Oct 1985;51.95;52.45;;
4 Oct 1985;51.95;52.45;;
5 Oct 1985;51.95;52.45;;
6 Oct 1985;51.95;52.45;;
7 Oct 1985;51.95;52.45;;
8 Oct 1985;51.95;52.45;;
9 Oct 1985;51.95;52.45;;
10 Oct 1985;51.95;52.45;;
11 Oct 1985;51.95;52.45;;
12 Oct 1985;51.95;52.45;;
13 Oct 1985;51.95;52.45;;
14 Oct 1985;51.95;52.45;;
15 Oct 1985;51.95;52.45;;
16 Oct 1985;51.95;52.45;;
17 Oct 1985;52.20;52.70;;
18 Oct 1985;52.20;52.70;;
19 Oct 1985;52.20;52.70;;
20 Oct 1985;52.20;52.70;;
21 Oct 1985;52.20;52.70;;
22 Oct 1985;52.20;52.70;;
23 Oct 1985;52.20;52.70;;
24 Oct 1985;52.20;52.70;;
25 Oct 1985;52.20;52.70;;
26 Oct 1985;52.20;52.70;;
27 Oct 1985;52.20;52.70;;
28 Oct 1985;52.20;52.70;;
29 Oct 1985;52.20;52.70;;
30 Oct 1985;52.20;52.70;;
31 Oct 1985;52.45;52.95;;
1 Nov 1985;52.45;52.95;;
2 Nov 1985;52.45;52.95;;
3 Nov 1985;52.45;52.95;;
4 Nov 1985;52.45;52.95;;
5 Nov 1985;52.45;52.95;;
6 Nov 1985;52.45;52.95;;
7 Nov 1985;52.45;52.95;;
8 Nov 1985;52.45;52.95;;
9 Nov 1985;52.45;52.95;;
10 Nov 1985;52.45;52.95;;
11 Nov 1985;52.45;52.95;;
12 Nov 1985;52.45;52.95;;
13 Nov 1985;52.45;52.95;;
14 Nov 1985;52.45;52.95;;
15 Nov 1985;52.45;52.95;;
16 Nov 1985;52.45;52.95;;
17 Nov 1985;52.45;52.95;;
18 Nov 1985;52.45;52.95;;
19 Nov 1985;52.45;52.95;;
20 Nov 1985;52.45;52.95;;
21 Nov 1985;52.45;52.95;;
22 Nov 1985;52.80;53.30;;
23 Nov 1985;52.80;53.30;;
24 Nov 1985;52.80;53.30;;
25 Nov 1985;52.80;53.30;;
26 Nov 1985;52.80;53.30;;
27 Nov 1985;52.80;53.30;;
28 Nov 1985;52.80;53.30;;
29 Nov 1985;52.80;53.30;;
30 Nov 1985;52.80;53.30;;
1 Dic 1985;52.80;53.30;;
2 Dic 1985;52.80;53.30;;
3 Dic 1985;52.80;53.30;;
4 Dic 1985;52.80;53.30;;
5 Dic 1985;52.80;53.30;;
6 Dic 1985;52.80;53.30;;
7 Dic 1985;53.15;53.65;;
8 Dic 1985;53.15;53.65;;
9 Dic 1985;53.15;53.65;;
10 Dic 1985;53.15;53.65;;
11 Dic 1985;53.15;53.65;;
12 Dic 1985;53.15;53.65;;
13 Dic 1985;53.15;53.65;;
14 Dic 1985;53.15;53.65;;
15 Dic 1985;53.15;53.65;;
16 Dic 1985;53.15;53.65;;
17 Dic 1985;53.15;53.65;;
18 Dic 1985;53.15;53.65;;
19 Dic 1985;53.15;53.65;;
20 Dic 1985;53.15;53.65;;
21 Dic 1985;53.15;53.65;;
22 Dic 1985;53.15;53.65;;
23 Dic 1985;53.15;53.65;;
24 Dic 1985;53.15;53.65;;
25 Dic 1985;53.15;53.65;;
26 Dic 1985;53.15;53.65;;
27 Dic 1985;53.45;53.95;;
28 Dic 1985;53.45;53.95;;
29 Dic 1985;53.45;53.95;;
30 Dic 1985;53.45;53.95;;
31 Dic 1985;53.45;53.95;;
1 Ene 1986;53.45;53.95;;
2 Ene 1986;53.45;53.95;;
3 Ene 1986;53.45;53.95;;
4 Ene 1986;53.45;53.95;;
5 Ene 1986;53.45;53.95;;
6 Ene 1986;53.45;53.95;;
7 Ene 1986;53.45;53.95;;
8 Ene 1986;53.45;53.95;;
9 Ene 1986;53.45;53.95;;
10 Ene 1986;53.45;53.95;;
11 Ene 1986;53.45;53.95;;
12 Ene 1986;53.45;53.95;;
13 Ene 1986;53.45;53.95;;
14 Ene 1986;53.45;53.95;;
15 Ene 1986;53.45;53.95;;
16 Ene 1986;53.45;53.95;;
17 Ene 1986;53.45;53.95;;
18 Ene 1986;53.45;53.95;;
19 Ene 1986;53.45;53.95;;
20 Ene 1986;53.45;53.95;;
21 Ene 1986;53.45;53.95;;
22 Ene 1986;53.45;53.95;;
23 Ene 1986;53.45;53.95;;
24 Ene 1986;53.45;53.95;;
25 Ene 1986;53.45;53.95;;
26 Ene 1986;53.45;53.95;;
27 Ene 1986;53.45;53.95;;
28 Ene 1986;53.45;53.95;;
29 Ene 1986;53.45;53.95;;
30 Ene 1986;53.45;53.95;;
31 Ene 1986;53.45;53.95;;
1 Feb 1986;53.45;53.95;;
2 Feb 1986;53.45;53.95;;
3 Feb 1986;53.45;53.95;;
4 Feb 1986;53.45;53.95;;
5 Feb 1986;53.45;53.95;;
6 Feb 1986;53.45;53.95;;
7 Feb 1986;53.45;53.95;;
8 Feb 1986;53.45;53.95;;
9 Feb 1986;53.45;53.95;;
10 Feb 1986;53.45;53.95;;
11 Feb 1986;53.70;54.20;;
12 Feb 1986;53.70;54.20;;
13 Feb 1986;53.70;54.20;;
14 Feb 1986;53.70;54.20;;
15 Feb 1986;53.70;54.20;;
16 Feb 1986;53.70;54.20;;
17 Feb 1986;53.70;54.20;;
18 Feb 1986;53.70;54.20;;
19 Feb 1986;53.70;54.20;;
20 Feb 1986;53.70;54.20;;
21 Feb 1986;53.70;54.20;;
22 Feb 1986;53.70;54.20;;
23 Feb 1986;53.70;54.20;;
24 Feb 1986;53.70;54.20;;
25 Feb 1986;53.70;54.20;;
26 Feb 1986;53.70;54.20;;
27 Feb 1986;53.95;54.70;;
28 Feb 1986;53.95;54.70;;
29 Feb 1986;;;;
1 Mar 1986;53.95;54.70;;
2 Mar 1986;53.95;54.70;;
3 Mar 1986;53.95;54.70;;
4 Mar 1986;53.95;54.70;;
5 Mar 1986;53.95;54.70;;
6 Mar 1986;53.95;54.70;;
7 Mar 1986;53.95;54.70;;
8 Mar 1986;53.95;54.70;;
9 Mar 1986;53.95;54.70;;
10 Mar 1986;53.95;54.70;;
11 Mar 1986;53.95;54.70;;
12 Mar 1986;53.95;54.70;;
13 Mar 1986;53.95;54.70;;
14 Mar 1986;53.95;54.70;;
15 Mar 1986;53.95;54.70;;
16 Mar 1986;53.95;54.70;;
17 Mar 1986;53.95;54.70;;
18 Mar 1986;53.95;54.70;;
19 Mar 1986;54.20;54.95;;
20 Mar 1986;54.20;54.95;;
21 Mar 1986;54.20;54.95;;
22 Mar 1986;54.20;54.95;;
23 Mar 1986;54.20;54.95;;
24 Mar 1986;54.20;54.95;;
25 Mar 1986;54.20;54.95;;
26 Mar 1986;54.20;54.95;;
27 Mar 1986;54.20;54.95;;
28 Mar 1986;54.20;54.95;;
29 Mar 1986;54.20;54.95;;
30 Mar 1986;54.20;54.95;;
31 Mar 1986;54.20;54.95;;
1 Abr 1986;54.20;54.95;;
2 Abr 1986;54.20;54.95;;
3 Abr 1986;54.50;55.25;;
4 Abr 1986;54.50;55.25;;
5 Abr 1986;54.50;55.25;;
6 Abr 1986;54.50;55.25;;
7 Abr 1986;54.50;55.25;;
8 Abr 1986;54.50;55.25;;
9 Abr 1986;54.50;55.25;;
10 Abr 1986;54.50;55.25;;
11 Abr 1986;54.50;55.25;;
12 Abr 1986;54.50;55.25;;
13 Abr 1986;54.50;55.25;;
14 Abr 1986;54.50;55.25;;
15 Abr 1986;54.50;55.25;;
16 Abr 1986;54.50;55.25;;
17 Abr 1986;54.50;55.25;;
18 Abr 1986;54.50;55.25;;
19 Abr 1986;54.50;55.25;;
20 Abr 1986;54.50;55.25;;
21 Abr 1986;54.50;55.25;;
22 Abr 1986;54.50;55.25;;
23 Abr 1986;54.50;55.25;;
24 Abr 1986;54.50;55.25;;
25 Abr 1986;54.50;55.25;;
26 Abr 1986;54.50;55.25;;
27 Abr 1986;54.50;55.25;;
28 Abr 1986;54.50;55.25;;
29 Abr 1986;54.50;55.25;;
30 Abr 1986;54.50;55.25;;
1 May 1986;54.75;55.25;;
2 May 1986;54.75;55.25;;
3 May 1986;54.75;55.25;;
4 May 1986;54.75;55.25;;
5 May 1986;54.75;55.25;;
6 May 1986;54.75;55.25;;
7 May 1986;54.75;55.25;;
8 May 1986;54.75;55.25;;
9 May 1986;54.75;55.25;;
10 May 1986;54.75;55.50;;
11 May 1986;54.75;55.50;;
12 May 1986;54.75;55.50;;
13 May 1986;54.75;55.50;;
14 May 1986;54.75;55.50;;
15 May 1986;54.75;55.50;;
16 May 1986;54.75;55.50;;
17 May 1986;54.75;55.50;;
18 May 1986;54.75;55.50;;
19 May 1986;54.75;55.50;;
20 May 1986;55.10;55.85;;
21 May 1986;55.10;55.85;;
22 May 1986;55.10;55.85;;
23 May 1986;55.10;55.85;;
24 May 1986;55.10;55.85;;
25 May 1986;55.10;55.85;;
26 May 1986;55.10;55.85;;
27 May 1986;55.10;55.85;;
28 May 1986;55.10;55.85;;
29 May 1986;55.10;55.85;;
30 May 1986;55.10;55.85;;
31 May 1986;55.10;55.85;;
1 Jun 1986;55.10;55.85;;
2 Jun 1986;55.10;55.85;;
3 Jun 1986;55.10;55.85;;
4 Jun 1986;55.10;55.85;;
5 Jun 1986;55.10;55.85;;
6 Jun 1986;55.10;55.85;;
7 Jun 1986;55.10;55.85;;
8 Jun 1986;55.10;55.85;;
9 Jun 1986;55.10;55.85;;
10 Jun 1986;55.10;55.85;;
11 Jun 1986;55.10;55.85;;
12 Jun 1986;55.45;56.20;;
13 Jun 1986;55.45;56.20;;
14 Jun 1986;55.45;56.20;;
15 Jun 1986;55.45;56.20;;
16 Jun 1986;55.45;56.20;;
17 Jun 1986;55.45;56.20;;
18 Jun 1986;55.45;56.20;;
19 Jun 1986;55.45;56.20;;
20 Jun 1986;55.45;56.20;;
21 Jun 1986;55.45;56.20;;
22 Jun 1986;55.45;56.20;;
23 Jun 1986;55.45;56.20;;
24 Jun 1986;55.45;56.20;;
25 Jun 1986;55.70;56.45;;
26 Jun 1986;55.70;56.45;;
27 Jun 1986;55.70;56.45;;
28 Jun 1986;55.70;56.45;;
29 Jun 1986;55.70;56.45;;
30 Jun 1986;55.70;56.45;;
1 Jul 1986;55.70;56.45;;
2 Jul 1986;55.70;56.45;;
3 Jul 1986;55.70;56.45;;
4 Jul 1986;55.70;56.45;;
5 Jul 1986;55.70;56.45;;
6 Jul 1986;55.70;56.45;;
7 Jul 1986;55.70;56.45;;
8 Jul 1986;55.70;56.45;;
9 Jul 1986;55.70;56.45;;
10 Jul 1986;55.70;56.45;;
11 Jul 1986;55.70;56.45;;
12 Jul 1986;55.70;56.45;;
13 Jul 1986;55.70;56.45;;
14 Jul 1986;55.70;56.45;;
15 Jul 1986;55.70;56.45;;
16 Jul 1986;55.70;56.45;;
17 Jul 1986;56.00;56.65;;
18 Jul 1986;56.00;56.65;;
19 Jul 1986;56.00;56.65;;
20 Jul 1986;56.00;56.65;;
21 Jul 1986;56.00;56.65;;
22 Jul 1986;56.00;56.65;;
23 Jul 1986;56.00;56.65;;
24 Jul 1986;56.00;56.65;;
25 Jul 1986;56.00;56.65;;
26 Jul 1986;56.00;56.65;;
27 Jul 1986;56.00;56.65;;
28 Jul 1986;56.00;56.65;;
29 Jul 1986;56.00;56.65;;
30 Jul 1986;56.00;56.65;;
31 Jul 1986;56.00;56.65;;
1 Ago 1986;56.00;56.65;;
2 Ago 1986;56.00;56.65;;
3 Ago 1986;56.00;56.65;;
4 Ago 1986;56.00;56.65;;
5 Ago 1986;56.00;56.65;;
6 Ago 1986;56.00;56.65;;
7 Ago 1986;56.00;56.65;;
8 Ago 1986;56.00;56.65;;
9 Ago 1986;56.00;56.65;;
10 Ago 1986;56.00;56.65;;
11 Ago 1986;56.00;56.65;;
12 Ago 1986;56.00;56.65;;
13 Ago 1986;56.00;56.65;;
14 Ago 1986;56.30;57.05;;
15 Ago 1986;56.30;57.05;;
16 Ago 1986;56.30;57.05;;
17 Ago 1986;56.30;57.05;;
18 Ago 1986;56.30;57.05;;
19 Ago 1986;56.30;57.05;;
20 Ago 1986;56.30;57.05;;
21 Ago 1986;56.30;57.05;;
22 Ago 1986;56.30;57.05;;
23 Ago 1986;56.30;57.05;;
24 Ago 1986;56.30;57.05;;
25 Ago 1986;56.30;57.05;;
26 Ago 1986;56.30;57.05;;
27 Ago 1986;56.30;57.05;;
28 Ago 1986;56.30;57.05;;
29 Ago 1986;56.30;57.05;;
30 Ago 1986;56.30;57.05;;
31 Ago 1986;56.30;57.05;;
1 Set 1986;56.30;57.05;;
2 Set 1986;56.30;57.05;;
3 Set 1986;56.30;57.05;;
4 Set 1986;56.65;57.40;;
5 Set 1986;56.65;57.40;;
6 Set 1986;56.65;57.40;;
7 Set 1986;56.65;57.40;;
8 Set 1986;56.65;57.40;;
9 Set 1986;56.65;57.40;;
10 Set 1986;56.65;57.40;;
11 Set 1986;56.65;57.40;;
12 Set 1986;56.65;57.40;;
13 Set 1986;56.65;57.40;;
14 Set 1986;56.65;57.40;;
15 Set 1986;56.65;57.40;;
16 Set 1986;56.65;57.40;;
17 Set 1986;56.65;57.40;;
18 Set 1986;56.90;57.65;;
19 Set 1986;56.90;57.65;;
20 Set 1986;56.90;57.65;;
21 Set 1986;56.90;57.65;;
22 Set 1986;56.90;57.65;;
23 Set 1986;56.90;57.65;;
24 Set 1986;56.90;57.65;;
25 Set 1986;56.90;57.65;;
26 Set 1986;56.90;57.65;;
27 Set 1986;56.90;57.65;;
28 Set 1986;56.90;57.65;;
29 Set 1986;56.90;57.65;;
30 Set 1986;56.90;57.65;;
1 Oct 1986;56.90;57.65;;
2 Oct 1986;56.90;57.65;;
3 Oct 1986;56.90;57.65;;
4 Oct 1986;56.90;57.65;;
5 Oct 1986;56.90;57.65;;
6 Oct 1986;56.90;57.65;;
7 Oct 1986;56.90;57.65;;
8 Oct 1986;56.90;57.65;;
9 Oct 1986;57.20;57.95;;
10 Oct 1986;57.20;57.95;;
11 Oct 1986;57.20;57.95;;
12 Oct 1986;57.20;57.95;;
13 Oct 1986;57.20;57.95;;
14 Oct 1986;57.20;57.95;;
15 Oct 1986;57.20;57.95;;
16 Oct 1986;57.20;57.95;;
17 Oct 1986;57.20;57.95;;
18 Oct 1986;57.20;57.95;;
19 Oct 1986;57.20;57.95;;
20 Oct 1986;57.20;57.95;;
21 Oct 1986;57.20;57.95;;
22 Oct 1986;57.20;57.95;;
23 Oct 1986;57.20;57.95;;
24 Oct 1986;57.20;57.95;;
25 Oct 1986;57.20;57.95;;
26 Oct 1986;57.20;57.95;;
27 Oct 1986;57.20;57.95;;
28 Oct 1986;57.20;57.95;;
29 Oct 1986;57.20;57.95;;
30 Oct 1986;57.20;57.95;;
31 Oct 1986;57.20;57.95;;
1 Nov 1986;57.20;57.95;;
2 Nov 1986;57.20;57.95;;
3 Nov 1986;57.20;57.95;;
4 Nov 1986;57.20;57.95;;
5 Nov 1986;57.20;57.95;;
6 Nov 1986;57.55;58.30;;
7 Nov 1986;57.55;58.30;;
8 Nov 1986;57.55;58.30;;
9 Nov 1986;57.55;58.30;;
10 Nov 1986;57.55;58.30;;
11 Nov 1986;57.55;58.30;;
12 Nov 1986;57.55;58.30;;
13 Nov 1986;57.55;58.30;;
14 Nov 1986;57.55;58.30;;
15 Nov 1986;57.55;58.30;;
16 Nov 1986;57.55;58.30;;
17 Nov 1986;57.55;58.30;;
18 Nov 1986;57.55;58.30;;
19 Nov 1986;57.55;58.30;;
20 Nov 1986;58.00;58.65;;
21 Nov 1986;58.00;58.65;;
22 Nov 1986;58.00;58.65;;
23 Nov 1986;58.00;58.65;;
24 Nov 1986;58.00;58.65;;
25 Nov 1986;58.00;58.65;;
26 Nov 1986;58.00;58.65;;
27 Nov 1986;58.00;58.65;;
28 Nov 1986;58.00;58.65;;
29 Nov 1986;58.00;58.65;;
30 Nov 1986;58.00;58.65;;
1 Dic 1986;58.00;58.65;;
2 Dic 1986;58.00;58.65;;
3 Dic 1986;58.15;58.90;;
4 Dic 1986;58.15;58.90;;
5 Dic 1986;58.15;58.90;;
6 Dic 1986;58.15;58.90;;
7 Dic 1986;58.15;58.90;;
8 Dic 1986;58.15;58.90;;
9 Dic 1986;58.15;58.90;;
10 Dic 1986;58.15;58.90;;
11 Dic 1986;58.15;58.90;;
12 Dic 1986;58.15;58.90;;
13 Dic 1986;58.15;58.90;;
14 Dic 1986;58.15;58.90;;
15 Dic 1986;58.15;58.90;;
16 Dic 1986;58.15;58.90;;
17 Dic 1986;58.15;58.90;;
18 Dic 1986;58.15;58.90;;
19 Dic 1986;58.15;58.90;;
20 Dic 1986;58.15;58.90;;
21 Dic 1986;58.15;58.90;;
22 Dic 1986;58.15;58.90;;
23 Dic 1986;58.15;58.90;;
24 Dic 1986;58.50;59.25;;
25 Dic 1986;58.50;59.25;;
26 Dic 1986;58.50;59.25;;
27 Dic 1986;58.50;59.25;;
28 Dic 1986;58.50;59.25;;
29 Dic 1986;58.50;59.25;;
30 Dic 1986;58.50;59.25;;
31 Dic 1986;58.50;59.25;;
1 Ene 1987;58.50;59.25;;
2 Ene 1987;58.50;59.25;;
3 Ene 1987;58.50;59.25;;
4 Ene 1987;58.50;59.25;;
5 Ene 1987;58.50;59.25;;
6 Ene 1987;58.50;59.25;;
7 Ene 1987;58.50;59.25;;
8 Ene 1987;58.50;59.25;;
9 Ene 1987;58.50;59.25;;
10 Ene 1987;58.50;59.25;;
11 Ene 1987;58.50;59.25;;
